TF alias cluster celltype isTF_DE totRegInCluster X.TGs qval_cluster out.degree closeness betweenness med_coexpr TF_qval borda_rank borda_clusterRank GO term Bradi_id protein_id protein_length Protein_info_uniprot pacId transcriptName peptideName Pfam Panther KOG ec KO best_arabi_gene best_arabi_defline best_rice_gene best_rice_defline
BdiBd21-3.1G0039500 BdiBd21-3.1G0039500 LateGCs_Cluster_4 LateGCs 0 52 227 4.10034e-28 0.7252396166134185 0.0390024098021247 4.282542960362165e-4 0.8586757022618688 NA 202 18 GO:0008270 "zinc ion binding" Bradi1g03020 KQK12335.1 146 "GATA-type domain-containing protein" PAC:42963780 BdiBd21-3.1G0039500.1 BdiBd21-3.1G0039500.1.p PF00320 "PTHR10071 PTHR10071:SF208" NA NA NA AT3G06740 "GATA transcription factor 15" LOC_Os01g74540 "GATA zinc finger domain containing protein, expressed"
BdiBd21-3.1G0039500 BdiBd21-3.1G0039500 LateGCs_Cluster_4 LateGCs 0 52 227 4.10034e-28 0.7252396166134185 0.0390024098021247 4.282542960362165e-4 0.8586757022618688 NA 202 18 GO:0006355 "regulation of DNA-templated transcription" Bradi1g03020 KQK12335.1 146 "GATA-type domain-containing protein" PAC:42963780 BdiBd21-3.1G0039500.1 BdiBd21-3.1G0039500.1.p PF00320 "PTHR10071 PTHR10071:SF208" NA NA NA AT3G06740 "GATA transcription factor 15" LOC_Os01g74540 "GATA zinc finger domain containing protein, expressed"
BdiBd21-3.1G0039500 BdiBd21-3.1G0039500 Stage0to2_Cluster_0 Stage0to2 0 122 294 7.325949999999996e-63 0.6950354609929078 0.0390024098021247 4.282542960362165e-4 0.27288669360111656 NA 206 45 GO:0005634 nucleus Bradi1g03020 KQK12335.1 146 "GATA-type domain-containing protein" PAC:42963780 BdiBd21-3.1G0039500.1 BdiBd21-3.1G0039500.1.p PF00320 "PTHR10071 PTHR10071:SF208" NA NA NA AT3G06740 "GATA transcription factor 15" LOC_Os01g74540 "GATA zinc finger domain containing protein, expressed"
BdiBd21-3.1G0039500 BdiBd21-3.1G0039500 Stage0to2_Cluster_0 Stage0to2 0 122 294 7.325949999999996e-63 0.6950354609929078 0.0390024098021247 4.282542960362165e-4 0.27288669360111656 NA 206 45 GO:0043565 "sequence-specific DNA binding" Bradi1g03020 KQK12335.1 146 "GATA-type domain-containing protein" PAC:42963780 BdiBd21-3.1G0039500.1 BdiBd21-3.1G0039500.1.p PF00320 "PTHR10071 PTHR10071:SF208" NA NA NA AT3G06740 "GATA transcription factor 15" LOC_Os01g74540 "GATA zinc finger domain containing protein, expressed"
BdiBd21-3.1G0039500 BdiBd21-3.1G0039500 Stage0to2_Cluster_0 Stage0to2 0 122 294 7.325949999999996e-63 0.6950354609929078 0.0390024098021247 4.282542960362165e-4 0.27288669360111656 NA 206 45 GO:0008270 "zinc ion binding" Bradi1g03020 KQK12335.1 146 "GATA-type domain-containing protein" PAC:42963780 BdiBd21-3.1G0039500.1 BdiBd21-3.1G0039500.1.p PF00320 "PTHR10071 PTHR10071:SF208" NA NA NA AT3G06740 "GATA transcription factor 15" LOC_Os01g74540 "GATA zinc finger domain containing protein, expressed"
BdiBd21-3.1G0039500 BdiBd21-3.1G0039500 Stage0to2_Cluster_0 Stage0to2 0 122 294 7.325949999999996e-63 0.6950354609929078 0.0390024098021247 4.282542960362165e-4 0.27288669360111656 NA 206 45 GO:0006355 "regulation of DNA-templated transcription" Bradi1g03020 KQK12335.1 146 "GATA-type domain-containing protein" PAC:42963780 BdiBd21-3.1G0039500.1 BdiBd21-3.1G0039500.1.p PF00320 "PTHR10071 PTHR10071:SF208" NA NA NA AT3G06740 "GATA transcription factor 15" LOC_Os01g74540 "GATA zinc finger domain containing protein, expressed"
BdiBd21-3.1G0039500 BdiBd21-3.1G0039500 EarlyGCs_Cluster_3 EarlyGCs 1 64 269 2.0424000000000002e-45 0.8151515151515152 1.1850349650349652 1.001139678738463 3.134537675170083 1.1988635620744196e-106 14 4 GO:0005634 nucleus Bradi1g03020 KQK12335.1 146 "GATA-type domain-containing protein" PAC:42963780 BdiBd21-3.1G0039500.1 BdiBd21-3.1G0039500.1.p PF00320 "PTHR10071 PTHR10071:SF208" NA NA NA AT3G06740 "GATA transcription factor 15" LOC_Os01g74540 "GATA zinc finger domain containing protein, expressed"
BdiBd21-3.1G0039500 BdiBd21-3.1G0039500 EarlyGCs_Cluster_3 EarlyGCs 1 64 269 2.0424000000000002e-45 0.8151515151515152 1.1850349650349652 1.001139678738463 3.134537675170083 1.1988635620744196e-106 14 4 GO:0043565 "sequence-specific DNA binding" Bradi1g03020 KQK12335.1 146 "GATA-type domain-containing protein" PAC:42963780 BdiBd21-3.1G0039500.1 BdiBd21-3.1G0039500.1.p PF00320 "PTHR10071 PTHR10071:SF208" NA NA NA AT3G06740 "GATA transcription factor 15" LOC_Os01g74540 "GATA zinc finger domain containing protein, expressed"
BdiBd21-3.1G0039500 BdiBd21-3.1G0039500 EarlyGCs_Cluster_3 EarlyGCs 1 64 269 2.0424000000000002e-45 0.8151515151515152 1.1850349650349652 1.001139678738463 3.134537675170083 1.1988635620744196e-106 14 4 GO:0008270 "zinc ion binding" Bradi1g03020 KQK12335.1 146 "GATA-type domain-containing protein" PAC:42963780 BdiBd21-3.1G0039500.1 BdiBd21-3.1G0039500.1.p PF00320 "PTHR10071 PTHR10071:SF208" NA NA NA AT3G06740 "GATA transcription factor 15" LOC_Os01g74540 "GATA zinc finger domain containing protein, expressed"
BdiBd21-3.1G0039500 BdiBd21-3.1G0039500 EarlyGCs_Cluster_3 EarlyGCs 1 64 269 2.0424000000000002e-45 0.8151515151515152 1.1850349650349652 1.001139678738463 3.134537675170083 1.1988635620744196e-106 14 4 GO:0006355 "regulation of DNA-templated transcription" Bradi1g03020 KQK12335.1 146 "GATA-type domain-containing protein" PAC:42963780 BdiBd21-3.1G0039500.1 BdiBd21-3.1G0039500.1.p PF00320 "PTHR10071 PTHR10071:SF208" NA NA NA AT3G06740 "GATA transcription factor 15" LOC_Os01g74540 "GATA zinc finger domain containing protein, expressed"
BdiBd21-3.1G0049400 BdiBd21-3.1G0049400 EarlyGCs_Cluster_3 EarlyGCs 0 64 266 1.6885499999999995e-40 0.8060606060606059 0.04042524449447689 4.5541113718898117e-4 0.5409254176526248 NA 123 23 GO:0005634 nucleus Bradi1g03770 KQK12442.1 195 "C2H2-type domain-containing protein" PAC:42965505 BdiBd21-3.1G0049400.1 BdiBd21-3.1G0049400.1.p PF13912 "PTHR26374 PTHR26374:SF169" NA NA NA NA NA LOC_Os03g60570 "ZOS3-22 - C2H2 zinc finger protein, expressed"
BdiBd21-3.1G0049400 BdiBd21-3.1G0049400 EarlyGCs_Cluster_3 EarlyGCs 0 64 266 1.6885499999999995e-40 0.8060606060606059 0.04042524449447689 4.5541113718898117e-4 0.5409254176526248 NA 123 23 GO:0008270 "zinc ion binding" Bradi1g03770 KQK12442.1 195 "C2H2-type domain-containing protein" PAC:42965505 BdiBd21-3.1G0049400.1 BdiBd21-3.1G0049400.1.p PF13912 "PTHR26374 PTHR26374:SF169" NA NA NA NA NA LOC_Os03g60570 "ZOS3-22 - C2H2 zinc finger protein, expressed"
BdiBd21-3.1G0049400 BdiBd21-3.1G0049400 SCs_Cluster_6 SCs 1 49 219 1.16871e-21 0.773851590106007 1.1696113074204948 1.0018619280056391 1.6568657764661463 4.47496321895833e-25 41 4 GO:0005634 nucleus Bradi1g03770 KQK12442.1 195 "C2H2-type domain-containing protein" PAC:42965505 BdiBd21-3.1G0049400.1 BdiBd21-3.1G0049400.1.p PF13912 "PTHR26374 PTHR26374:SF169" NA NA NA NA NA LOC_Os03g60570 "ZOS3-22 - C2H2 zinc finger protein, expressed"
BdiBd21-3.1G0049400 BdiBd21-3.1G0049400 SCs_Cluster_6 SCs 1 49 219 1.16871e-21 0.773851590106007 1.1696113074204948 1.0018619280056391 1.6568657764661463 4.47496321895833e-25 41 4 GO:0008270 "zinc ion binding" Bradi1g03770 KQK12442.1 195 "C2H2-type domain-containing protein" PAC:42965505 BdiBd21-3.1G0049400.1 BdiBd21-3.1G0049400.1.p PF13912 "PTHR26374 PTHR26374:SF169" NA NA NA NA NA LOC_Os03g60570 "ZOS3-22 - C2H2 zinc finger protein, expressed"
BdiBd21-3.1G0049400 BdiBd21-3.1G0049400 DividingGMCs_Cluster_2 DividingGMCs 0 79 272 1.4609099999999996e-47 0.7661971830985915 0.04042524449447689 4.5541113718898117e-4 0.6268896510053248 NA 150 18 GO:0005634 nucleus Bradi1g03770 KQK12442.1 195 "C2H2-type domain-containing protein" PAC:42965505 BdiBd21-3.1G0049400.1 BdiBd21-3.1G0049400.1.p PF13912 "PTHR26374 PTHR26374:SF169" NA NA NA NA NA LOC_Os03g60570 "ZOS3-22 - C2H2 zinc finger protein, expressed"
BdiBd21-3.1G0049400 BdiBd21-3.1G0049400 DividingGMCs_Cluster_2 DividingGMCs 0 79 272 1.4609099999999996e-47 0.7661971830985915 0.04042524449447689 4.5541113718898117e-4 0.6268896510053248 NA 150 18 GO:0008270 "zinc ion binding" Bradi1g03770 KQK12442.1 195 "C2H2-type domain-containing protein" PAC:42965505 BdiBd21-3.1G0049400.1 BdiBd21-3.1G0049400.1.p PF13912 "PTHR26374 PTHR26374:SF169" NA NA NA NA NA LOC_Os03g60570 "ZOS3-22 - C2H2 zinc finger protein, expressed"
BdiBd21-3.1G0049400 BdiBd21-3.1G0049400 Intercells_Cluster_7 Intercells 0 21 224 4.89951e-25 0.7777777777777778 0.04042524449447689 4.5541113718898117e-4 0.6203676161700091 NA 157 9 GO:0005634 nucleus Bradi1g03770 KQK12442.1 195 "C2H2-type domain-containing protein" PAC:42965505 BdiBd21-3.1G0049400.1 BdiBd21-3.1G0049400.1.p PF13912 "PTHR26374 PTHR26374:SF169" NA NA NA NA NA LOC_Os03g60570 "ZOS3-22 - C2H2 zinc finger protein, expressed"
BdiBd21-3.1G0049400 BdiBd21-3.1G0049400 Intercells_Cluster_7 Intercells 0 21 224 4.89951e-25 0.7777777777777778 0.04042524449447689 4.5541113718898117e-4 0.6203676161700091 NA 157 9 GO:0008270 "zinc ion binding" Bradi1g03770 KQK12442.1 195 "C2H2-type domain-containing protein" PAC:42965505 BdiBd21-3.1G0049400.1 BdiBd21-3.1G0049400.1.p PF13912 "PTHR26374 PTHR26374:SF169" NA NA NA NA NA LOC_Os03g60570 "ZOS3-22 - C2H2 zinc finger protein, expressed"
BdiBd21-3.1G0049400 BdiBd21-3.1G0049400 LateGCs_Cluster_4 LateGCs 0 52 230 9.3727e-27 0.7348242811501597 0.04042524449447689 4.5541113718898117e-4 0.5003516515080443 NA 205 22 GO:0005634 nucleus Bradi1g03770 KQK12442.1 195 "C2H2-type domain-containing protein" PAC:42965505 BdiBd21-3.1G0049400.1 BdiBd21-3.1G0049400.1.p PF13912 "PTHR26374 PTHR26374:SF169" NA NA NA NA NA LOC_Os03g60570 "ZOS3-22 - C2H2 zinc finger protein, expressed"
BdiBd21-3.1G0049400 BdiBd21-3.1G0049400 LateGCs_Cluster_4 LateGCs 0 52 230 9.3727e-27 0.7348242811501597 0.04042524449447689 4.5541113718898117e-4 0.5003516515080443 NA 205 22 GO:0008270 "zinc ion binding" Bradi1g03770 KQK12442.1 195 "C2H2-type domain-containing protein" PAC:42965505 BdiBd21-3.1G0049400.1 BdiBd21-3.1G0049400.1.p PF13912 "PTHR26374 PTHR26374:SF169" NA NA NA NA NA LOC_Os03g60570 "ZOS3-22 - C2H2 zinc finger protein, expressed"
BdiBd21-3.1G0049400 BdiBd21-3.1G0049400 EarlyGMCs_Cluster_1 EarlyGMCs 1 50 277 1.23764e-51 0.8195266272189349 1.1449704142011834 1.0011789901113115 2.5144170475284584 3.9090380159874395e-8 29 7 GO:0005634 nucleus Bradi1g03770 KQK12442.1 195 "C2H2-type domain-containing protein" PAC:42965505 BdiBd21-3.1G0049400.1 BdiBd21-3.1G0049400.1.p PF13912 "PTHR26374 PTHR26374:SF169" NA NA NA NA NA LOC_Os03g60570 "ZOS3-22 - C2H2 zinc finger protein, expressed"
BdiBd21-3.1G0049400 BdiBd21-3.1G0049400 EarlyGMCs_Cluster_1 EarlyGMCs 1 50 277 1.23764e-51 0.8195266272189349 1.1449704142011834 1.0011789901113115 2.5144170475284584 3.9090380159874395e-8 29 7 GO:0008270 "zinc ion binding" Bradi1g03770 KQK12442.1 195 "C2H2-type domain-containing protein" PAC:42965505 BdiBd21-3.1G0049400.1 BdiBd21-3.1G0049400.1.p PF13912 "PTHR26374 PTHR26374:SF169" NA NA NA NA NA LOC_Os03g60570 "ZOS3-22 - C2H2 zinc finger protein, expressed"
BdiBd21-3.1G0049400 BdiBd21-3.1G0049400 SMCs_Cluster_5 SMCs 0 29 103 4.6653299999999995e-17 0.7357142857142858 0.04042524449447689 4.5541113718898117e-4 0.7154035530189892 NA 196 10 GO:0005634 nucleus Bradi1g03770 KQK12442.1 195 "C2H2-type domain-containing protein" PAC:42965505 BdiBd21-3.1G0049400.1 BdiBd21-3.1G0049400.1.p PF13912 "PTHR26374 PTHR26374:SF169" NA NA NA NA NA LOC_Os03g60570 "ZOS3-22 - C2H2 zinc finger protein, expressed"
BdiBd21-3.1G0049400 BdiBd21-3.1G0049400 SMCs_Cluster_5 SMCs 0 29 103 4.6653299999999995e-17 0.7357142857142858 0.04042524449447689 4.5541113718898117e-4 0.7154035530189892 NA 196 10 GO:0008270 "zinc ion binding" Bradi1g03770 KQK12442.1 195 "C2H2-type domain-containing protein" PAC:42965505 BdiBd21-3.1G0049400.1 BdiBd21-3.1G0049400.1.p PF13912 "PTHR26374 PTHR26374:SF169" NA NA NA NA NA LOC_Os03g60570 "ZOS3-22 - C2H2 zinc finger protein, expressed"
BdiBd21-3.1G0049400 BdiBd21-3.1G0049400 Stage0to2_Cluster_0 Stage0to2 1 122 302 1.5163299999999994e-63 0.7139479905437353 0.04042524449447689 4.5541113718898117e-4 1.4030044235779973 4.42674008909812e-5 102 15 GO:0005634 nucleus Bradi1g03770 KQK12442.1 195 "C2H2-type domain-containing protein" PAC:42965505 BdiBd21-3.1G0049400.1 BdiBd21-3.1G0049400.1.p PF13912 "PTHR26374 PTHR26374:SF169" NA NA NA NA NA LOC_Os03g60570 "ZOS3-22 - C2H2 zinc finger protein, expressed"
BdiBd21-3.1G0049400 BdiBd21-3.1G0049400 Stage0to2_Cluster_0 Stage0to2 1 122 302 1.5163299999999994e-63 0.7139479905437353 0.04042524449447689 4.5541113718898117e-4 1.4030044235779973 4.42674008909812e-5 102 15 GO:0008270 "zinc ion binding" Bradi1g03770 KQK12442.1 195 "C2H2-type domain-containing protein" PAC:42965505 BdiBd21-3.1G0049400.1 BdiBd21-3.1G0049400.1.p PF13912 "PTHR26374 PTHR26374:SF169" NA NA NA NA NA LOC_Os03g60570 "ZOS3-22 - C2H2 zinc finger protein, expressed"
BdiBd21-3.1G0049500 BdiBd21-3.1G0049500 DividingGMCs_Cluster_2 DividingGMCs 1 79 276 3.62589e-37 0.7774647887323943 0.04104175149112469 7.34148758267594e-4 1.6429268447791028 1.9843181757456606e-11 66 8 GO:0008270 "zinc ion binding" Bradi1g03780 KQK12443.1 148 "C2H2-type domain-containing protein" PAC:42962825 BdiBd21-3.1G0049500.1 BdiBd21-3.1G0049500.1.p PF13912 "PTHR26374 PTHR26374:SF169" NA NA NA NA NA LOC_Os03g60570 "ZOS3-22 - C2H2 zinc finger protein, expressed"
BdiBd21-3.1G0049500 BdiBd21-3.1G0049500 DividingGMCs_Cluster_2 DividingGMCs 1 79 276 3.62589e-37 0.7774647887323943 0.04104175149112469 7.34148758267594e-4 1.6429268447791028 1.9843181757456606e-11 66 8 GO:0005634 nucleus Bradi1g03780 KQK12443.1 148 "C2H2-type domain-containing protein" PAC:42962825 BdiBd21-3.1G0049500.1 BdiBd21-3.1G0049500.1.p PF13912 "PTHR26374 PTHR26374:SF169" NA NA NA NA NA LOC_Os03g60570 "ZOS3-22 - C2H2 zinc finger protein, expressed"
BdiBd21-3.1G0049500 BdiBd21-3.1G0049500 EarlyGMCs_Cluster_1 EarlyGMCs 1 50 285 8.532819999999999e-43 0.8431952662721893 1.1449704142011834 1.0020562590038735 2.6105796200787768 5.06720951531647e-13 16 2 GO:0008270 "zinc ion binding" Bradi1g03780 KQK12443.1 148 "C2H2-type domain-containing protein" PAC:42962825 BdiBd21-3.1G0049500.1 BdiBd21-3.1G0049500.1.p PF13912 "PTHR26374 PTHR26374:SF169" NA NA NA NA NA LOC_Os03g60570 "ZOS3-22 - C2H2 zinc finger protein, expressed"
BdiBd21-3.1G0049500 BdiBd21-3.1G0049500 EarlyGMCs_Cluster_1 EarlyGMCs 1 50 285 8.532819999999999e-43 0.8431952662721893 1.1449704142011834 1.0020562590038735 2.6105796200787768 5.06720951531647e-13 16 2 GO:0005634 nucleus Bradi1g03780 KQK12443.1 148 "C2H2-type domain-containing protein" PAC:42962825 BdiBd21-3.1G0049500.1 BdiBd21-3.1G0049500.1.p PF13912 "PTHR26374 PTHR26374:SF169" NA NA NA NA NA LOC_Os03g60570 "ZOS3-22 - C2H2 zinc finger protein, expressed"
BdiBd21-3.1G0049500 BdiBd21-3.1G0049500 LateGCs_Cluster_4 LateGCs 0 52 233 4.11427e-19 0.744408945686901 0.04104175149112469 7.34148758267594e-4 0.660607518227318 NA 154 14 GO:0008270 "zinc ion binding" Bradi1g03780 KQK12443.1 148 "C2H2-type domain-containing protein" PAC:42962825 BdiBd21-3.1G0049500.1 BdiBd21-3.1G0049500.1.p PF13912 "PTHR26374 PTHR26374:SF169" NA NA NA NA NA LOC_Os03g60570 "ZOS3-22 - C2H2 zinc finger protein, expressed"
BdiBd21-3.1G0049500 BdiBd21-3.1G0049500 LateGCs_Cluster_4 LateGCs 0 52 233 4.11427e-19 0.744408945686901 0.04104175149112469 7.34148758267594e-4 0.660607518227318 NA 154 14 GO:0005634 nucleus Bradi1g03780 KQK12443.1 148 "C2H2-type domain-containing protein" PAC:42962825 BdiBd21-3.1G0049500.1 BdiBd21-3.1G0049500.1.p PF13912 "PTHR26374 PTHR26374:SF169" NA NA NA NA NA LOC_Os03g60570 "ZOS3-22 - C2H2 zinc finger protein, expressed"
BdiBd21-3.1G0049500 BdiBd21-3.1G0049500 Intercells_Cluster_7 Intercells 0 21 247 8.8561e-25 0.8576388888888888 0.04104175149112469 7.34148758267594e-4 0.9000974905001583 NA 38 2 GO:0008270 "zinc ion binding" Bradi1g03780 KQK12443.1 148 "C2H2-type domain-containing protein" PAC:42962825 BdiBd21-3.1G0049500.1 BdiBd21-3.1G0049500.1.p PF13912 "PTHR26374 PTHR26374:SF169" NA NA NA NA NA LOC_Os03g60570 "ZOS3-22 - C2H2 zinc finger protein, expressed"
BdiBd21-3.1G0049500 BdiBd21-3.1G0049500 Intercells_Cluster_7 Intercells 0 21 247 8.8561e-25 0.8576388888888888 0.04104175149112469 7.34148758267594e-4 0.9000974905001583 NA 38 2 GO:0005634 nucleus Bradi1g03780 KQK12443.1 148 "C2H2-type domain-containing protein" PAC:42962825 BdiBd21-3.1G0049500.1 BdiBd21-3.1G0049500.1.p PF13912 "PTHR26374 PTHR26374:SF169" NA NA NA NA NA LOC_Os03g60570 "ZOS3-22 - C2H2 zinc finger protein, expressed"
BdiBd21-3.1G0049500 BdiBd21-3.1G0049500 EarlyGCs_Cluster_3 EarlyGCs 0 64 267 1.4032199999999998e-29 0.8090909090909091 0.04104175149112469 7.34148758267594e-4 1.3411516798834977 NA 78 17 GO:0008270 "zinc ion binding" Bradi1g03780 KQK12443.1 148 "C2H2-type domain-containing protein" PAC:42962825 BdiBd21-3.1G0049500.1 BdiBd21-3.1G0049500.1.p PF13912 "PTHR26374 PTHR26374:SF169" NA NA NA NA NA LOC_Os03g60570 "ZOS3-22 - C2H2 zinc finger protein, expressed"
BdiBd21-3.1G0049500 BdiBd21-3.1G0049500 EarlyGCs_Cluster_3 EarlyGCs 0 64 267 1.4032199999999998e-29 0.8090909090909091 0.04104175149112469 7.34148758267594e-4 1.3411516798834977 NA 78 17 GO:0005634 nucleus Bradi1g03780 KQK12443.1 148 "C2H2-type domain-containing protein" PAC:42962825 BdiBd21-3.1G0049500.1 BdiBd21-3.1G0049500.1.p PF13912 "PTHR26374 PTHR26374:SF169" NA NA NA NA NA LOC_Os03g60570 "ZOS3-22 - C2H2 zinc finger protein, expressed"
BdiBd21-3.1G0049500 BdiBd21-3.1G0049500 Stage0to2_Cluster_0 Stage0to2 1 122 300 4.604569999999999e-48 0.7092198581560284 0.04104175149112469 7.34148758267594e-4 1.209406560740335 3.13832386439145e-10 96 12 GO:0008270 "zinc ion binding" Bradi1g03780 KQK12443.1 148 "C2H2-type domain-containing protein" PAC:42962825 BdiBd21-3.1G0049500.1 BdiBd21-3.1G0049500.1.p PF13912 "PTHR26374 PTHR26374:SF169" NA NA NA NA NA LOC_Os03g60570 "ZOS3-22 - C2H2 zinc finger protein, expressed"
BdiBd21-3.1G0049500 BdiBd21-3.1G0049500 Stage0to2_Cluster_0 Stage0to2 1 122 300 4.604569999999999e-48 0.7092198581560284 0.04104175149112469 7.34148758267594e-4 1.209406560740335 3.13832386439145e-10 96 12 GO:0005634 nucleus Bradi1g03780 KQK12443.1 148 "C2H2-type domain-containing protein" PAC:42962825 BdiBd21-3.1G0049500.1 BdiBd21-3.1G0049500.1.p PF13912 "PTHR26374 PTHR26374:SF169" NA NA NA NA NA LOC_Os03g60570 "ZOS3-22 - C2H2 zinc finger protein, expressed"
