BdiBd21-3.1G0326300	MYB	N	NA
BdiBd21-3.1G0330700	bHLH	N	NA
BdiBd21-3.1G0331600	M-type_MADS	N	NA
BdiBd21-3.1G0331800	M-type_MADS	N	NA
BdiBd21-3.1G0332700	GRAS	N	NA
BdiBd21-3.1G0333800	bHLH	N	NA
BdiBd21-3.1G0348000	Dof	N	NA
BdiBd21-3.1G0349100	FAR1	N	NA
BdiBd21-3.1G0350000	SBP	Y	MP00634
BdiBd21-3.1G0353300	MYB	Y	MP00350
BdiBd21-3.1G0353700	FAR1	N	NA
BdiBd21-3.1G0353900	FAR1	N	NA
BdiBd21-3.1G0356100	CAMTA	Y	MP00435
BdiBd21-3.1G0366500	M-type_MADS	N	NA
BdiBd21-3.1G0374100	GRF	N	NA
BdiBd21-3.1G0382800	G2-like	N	NA
BdiBd21-3.1G0387600	FAR1	N	NA
BdiBd21-3.1G0396000	MYB_related	N	NA
BdiBd21-3.1G0398000	C2H2	N	NA
BdiBd21-3.1G0398100	C2H2	N	NA
BdiBd21-3.1G0398200	C2H2	N	NA
BdiBd21-3.1G0398600	NAC	N	NA
BdiBd21-3.1G0399200	bZIP	N	NA
BdiBd21-3.1G0400000	bHLH	N	NA
BdiBd21-3.1G0402000	bZIP	N	NA
BdiBd21-3.1G0403400	MYB	N	NA
BdiBd21-3.1G0404600	AP2	N	NA
BdiBd21-3.1G0409900	TALE	N	NA
BdiBd21-3.1G0410100	bZIP	N	NA
BdiBd21-3.1G0411100	ARR-B	N	NA
BdiBd21-3.1G0411300	ARR-B	N	NA
BdiBd21-3.1G0411700	ARR-B	N	NA
BdiBd21-3.1G0413500	WRKY	N	NA
BdiBd21-3.1G0419300	CO-like	N	NA
BdiBd21-3.1G0420500	AP2	N	NA
BdiBd21-3.1G0421000	SBP	Y	MP00090
BdiBd21-3.1G0425500	bZIP	N	NA
BdiBd21-3.1G0427600	G2-like	N	NA
BdiBd21-3.1G0430600	GRAS	N	NA
BdiBd21-3.1G0431900	NF-YC	N	NA
BdiBd21-3.1G0433600	MYB_related	N	NA
BdiBd21-3.1G0434000	G2-like	N	NA
BdiBd21-3.1G0437000	ARF	N	NA
BdiBd21-3.1G0438900	NAC	N	NA
BdiBd21-3.1G0439500	MYB	N	NA
BdiBd21-3.1G0443300	FAR1	N	NA
BdiBd21-3.1G0443800	C3H	N	NA
BdiBd21-3.1G0446400	ARF	Y	MP00461
BdiBd21-3.1G0449900	MYB_related	N	NA
BdiBd21-3.1G0452500	ERF	N	NA
BdiBd21-3.1G0456100	FAR1	N	NA
BdiBd21-3.1G0457400	HD-ZIP	N	NA
BdiBd21-3.1G0458800	GATA	Y	MP00198
BdiBd21-3.1G0463700	ARF	N	NA
BdiBd21-3.1G0465700	G2-like	Y	MP00354
BdiBd21-3.1G0466000	C3H	N	NA
BdiBd21-3.1G0469300	ARR-B	N	NA
BdiBd21-3.1G0471100	MYB_related	N	NA
BdiBd21-3.1G0473200	SRS	Y	MP00613
BdiBd21-3.1G0473300	MIKC_MADS	Y	MP00077
BdiBd21-3.1G0473600	DBB	N	NA
BdiBd21-3.1G0475500	MYB_related	N	NA
BdiBd21-3.1G0477400	FAR1	N	NA
BdiBd21-3.1G0478300	ERF	N	NA
BdiBd21-3.1G0478400	ERF	N	NA
BdiBd21-3.1G0478500	ERF	N	NA
BdiBd21-3.1G0480400	bZIP	N	NA
BdiBd21-3.1G0480900	B3	N	NA
BdiBd21-3.1G0484200	bZIP	Y	MP00019
BdiBd21-3.1G0486100	C3H	Y	MP00113
BdiBd21-3.1G0487000	bHLH	N	NA
BdiBd21-3.1G0488200	C2H2	N	NA
BdiBd21-3.1G0489700	GRAS	N	NA
BdiBd21-3.1G0490000	NAC	N	NA
BdiBd21-3.1G0490500	G2-like	N	NA
BdiBd21-3.1G0494800	MYB	N	NA
BdiBd21-3.1G0495500	ERF	N	NA
BdiBd21-3.1G0497100	bZIP	N	NA
BdiBd21-3.1G0497500	HB-other	N	NA
BdiBd21-3.1G0507400	GATA	N	NA
BdiBd21-3.1G0508100	bHLH	N	NA
BdiBd21-3.1G0511100	HSF	N	NA
BdiBd21-3.1G0512700	HB-other	N	NA
BdiBd21-3.1G0514600	NAC	N	NA
BdiBd21-3.1G0517300	ERF	N	NA
BdiBd21-3.1G0518100	HSF	N	NA
BdiBd21-3.1G0518700	BES1	Y	MP00248
BdiBd21-3.1G0519600	ERF	N	NA
BdiBd21-3.1G0523000	E2F/DP	N	NA
BdiBd21-3.1G0523400	bHLH	Y	SPCH1
BdiBd21-3.1G0524700	NAC	Y	MP00250
BdiBd21-3.1G0530200	G2-like	N	NA
BdiBd21-3.1G0532500	WRKY	N	NA
BdiBd21-3.1G0533800	M-type_MADS	N	NA
BdiBd21-3.1G0535700	CPP	N	NA
BdiBd21-3.1G0539800	MYB_related	N	NA
BdiBd21-3.1G0540400	NAC	Y	MP00562
BdiBd21-3.1G0543600	MYB_related	N	NA
BdiBd21-3.1G0544800	HB-other	N	NA
BdiBd21-3.1G0549400	bHLH	N	NA
BdiBd21-3.1G0554100	C3H	N	NA
BdiBd21-3.1G0557000	C2H2	N	NA
BdiBd21-3.1G0561000	CO-like	N	NA
BdiBd21-3.1G0564900	NF-YB	N	NA
BdiBd21-3.1G0565400	NF-YB	N	NA
BdiBd21-3.1G0565500	NF-YB	N	NA
BdiBd21-3.1G0567500	bHLH	Y	MP00660
BdiBd21-3.1G0567600	bZIP	N	NA
BdiBd21-3.1G0568300	G2-like	N	NA
BdiBd21-3.1G0570300	NAC	N	NA
BdiBd21-3.1G0571300	bZIP	N	NA
BdiBd21-3.1G0573000	CO-like	N	NA
BdiBd21-3.1G0574900	MYB	N	NA
BdiBd21-3.1G0577200	FAR1	N	NA
BdiBd21-3.1G0578500	MYB_related	N	NA
BdiBd21-3.1G0581100	E2F/DP	Y	MP00397
BdiBd21-3.1G0590700	Nin-like	N	NA
BdiBd21-3.1G0591800	TCP	Y	MP00396
BdiBd21-3.1G0592300	bHLH	N	NA
BdiBd21-3.1G0595300	ERF	N	NA
BdiBd21-3.1G0595800	MYB	N	NA
BdiBd21-3.1G0595800	MYB_related	N	NA
BdiBd21-3.1G0596000	B3	N	NA
BdiBd21-3.1G0600000	MIKC_MADS	N	NA
BdiBd21-3.1G0603600	bZIP	Y	MP00294
BdiBd21-3.1G0604000	FAR1	N	NA
BdiBd21-3.1G0604300	bHLH	N	NA
BdiBd21-3.1G0604500	ERF	Y	MP00156
BdiBd21-3.1G0605000	GeBP	N	NA
BdiBd21-3.1G0605900	FAR1	N	NA
BdiBd21-3.1G0606600	HD-ZIP	N	NA
BdiBd21-3.1G0609500	GRF	N	NA
BdiBd21-3.1G0612400	ARF	N	NA
BdiBd21-3.1G0613600	M-type_MADS	N	NA
BdiBd21-3.1G0613800	ERF	Y	MP00204
BdiBd21-3.1G0614000	bHLH	N	NA
BdiBd21-3.1G0622000	bHLH	N	NA
BdiBd21-3.1G0622700	ARR-B	N	NA
BdiBd21-3.1G0623300	FAR1	N	NA
BdiBd21-3.1G0623500	ERF	N	NA
BdiBd21-3.1G0626300	MYB_related	Y	MP00052
BdiBd21-3.1G0629200	WRKY	N	NA
BdiBd21-3.1G0632300	GRAS	N	NA
BdiBd21-3.1G0634000	MYB_related	N	NA
BdiBd21-3.1G0638900	ERF	Y	MP00276
BdiBd21-3.1G0639000	C2H2	N	NA
BdiBd21-3.1G0639200	FAR1	N	NA
BdiBd21-3.1G0639700	bHLH	Y	MP00035
BdiBd21-3.1G0641200	MIKC_MADS	N	NA
BdiBd21-3.1G0641300	MYB	Y	MP00442
BdiBd21-3.1G0642300	NAC	N	NA
BdiBd21-3.1G0643000	ERF	N	NA
BdiBd21-3.1G0643900	B3	N	NA
BdiBd21-3.1G0644800	WRKY	N	NA
BdiBd21-3.1G0652900	DBB	N	NA
BdiBd21-3.1G0656800	ERF	N	NA
BdiBd21-3.1G0656900	ERF	N	NA
BdiBd21-3.1G0657800	GRAS	N	NA
BdiBd21-3.1G0662900	BBR-BPC	Y	MP00540
BdiBd21-3.1G0663900	NAC	N	NA
BdiBd21-3.1G0666200	B3	N	NA
BdiBd21-3.1G0666500	B3	N	NA
BdiBd21-3.1G0671300	GRF	N	NA
BdiBd21-3.1G0677500	WRKY	N	NA
BdiBd21-3.1G0677600	Whirly	N	NA
BdiBd21-3.1G0677700	AP2	N	NA
BdiBd21-3.1G0680700	HD-ZIP	N	NA
BdiBd21-3.1G0680900	HD-ZIP	N	NA
BdiBd21-3.1G0688800	B3	N	NA
BdiBd21-3.1G0689300	MYB	N	NA
BdiBd21-3.1G0691600	MYB	N	NA
BdiBd21-3.1G0691800	TALE	N	NA
BdiBd21-3.1G0692100	B3	N	NA
BdiBd21-3.1G0694300	NAC	N	NA
BdiBd21-3.1G0694800	GRAS	N	NA
BdiBd21-3.1G0696100	CO-like	N	NA
BdiBd21-3.1G0697800	NAC	N	NA
BdiBd21-3.1G0697900	C2H2	N	NA
BdiBd21-3.1G0712300	AP2	N	NA
BdiBd21-3.1G0714100	ERF	N	NA
BdiBd21-3.1G0714200	ERF	N	NA
BdiBd21-3.1G0714400	NAC	N	NA
BdiBd21-3.1G0718100	bHLH	N	NA
BdiBd21-3.1G0718900	bHLH	N	NA
BdiBd21-3.1G0719800	bZIP	N	NA
BdiBd21-3.1G0723200	ERF	N	NA
BdiBd21-3.1G0727000	bHLH	N	NA
BdiBd21-3.1G0731400	M-type_MADS	N	NA
BdiBd21-3.1G0731500	M-type_MADS	N	NA
BdiBd21-3.1G0736700	bHLH	N	NA
BdiBd21-3.1G0736900	bZIP	N	NA
BdiBd21-3.1G0740300	HSF	N	NA
BdiBd21-3.1G0741600	CPP	Y	MP00624
BdiBd21-3.1G0762600	ARR-B	N	NA
BdiBd21-3.1G0763300	YABBY	N	NA
BdiBd21-3.1G0763600	HD-ZIP	N	NA
BdiBd21-3.1G0770300	M-type_MADS	N	NA
BdiBd21-3.1G0770500	M-type_MADS	N	NA
BdiBd21-3.1G0772300	AP2	N	NA
BdiBd21-3.1G0773000	TALE	N	NA
BdiBd21-3.1G0778000	M-type_MADS	N	NA
BdiBd21-3.1G0778100	M-type_MADS	N	NA
BdiBd21-3.1G0780100	NAC	N	NA
BdiBd21-3.1G0780400	MYB	N	NA
BdiBd21-3.1G0780600	M-type_MADS	N	NA
BdiBd21-3.1G0782600	bHLH	N	NA
BdiBd21-3.1G0785900	TCP	Y	MP00639
BdiBd21-3.1G0792600	G2-like	N	NA
BdiBd21-3.1G0799400	WRKY	Y	MP00067
BdiBd21-3.1G0800600	MIKC_MADS	N	NA
BdiBd21-3.1G0807300	C2H2	N	NA
BdiBd21-3.1G0811500	NF-YB	N	NA
BdiBd21-3.1G0812600	MYB	N	NA
BdiBd21-3.1G0813200	GRAS	N	NA
BdiBd21-3.1G0818900	B3	N	NA
BdiBd21-3.1G0823500	CAMTA	N	NA
BdiBd21-3.1G0827300	bHLH	N	NA
BdiBd21-3.1G0827800	MYB	Y	MP00235
BdiBd21-3.1G0831300	MYB	N	NA
BdiBd21-3.1G0832400	GeBP	N	NA
BdiBd21-3.1G0832900	NAC	N	NA
BdiBd21-3.1G0833900	HSF	N	NA
BdiBd21-3.1G0853200	bZIP	Y	MP00303
BdiBd21-3.1G0853700	WRKY	N	NA
BdiBd21-3.1G0857200	G2-like	N	NA
BdiBd21-3.1G0858200	NAC	Y	MP00333
BdiBd21-3.1G0858600	NAC	Y	MP00518
BdiBd21-3.1G0859400	WOX	Y	MP00330
BdiBd21-3.1G0859600	G2-like	Y	MP00331
BdiBd21-3.1G0860700	EIL	Y	MP00367
BdiBd21-3.1G0861700	bZIP	N	NA
BdiBd21-3.1G0862500	WRKY	N	NA
BdiBd21-3.1G0864400	bZIP	N	NA
BdiBd21-3.1G0865500	MYB	N	NA
BdiBd21-3.1G0866800	AP2	N	NA
BdiBd21-3.1G0871100	bZIP	N	NA
BdiBd21-3.1G0873000	MYB	Y	MP00627
BdiBd21-3.1G0874200	C3H	N	NA
BdiBd21-3.1G0879200	MYB	N	NA
BdiBd21-3.1G0885000	LBD	N	NA
BdiBd21-3.1G0893700	bHLH	N	NA
BdiBd21-3.1G0897100	Dof	N	NA
BdiBd21-3.1G0905700	C2H2	N	NA
BdiBd21-3.1G0907000	GRAS	N	NA
BdiBd21-3.1G0907200	ERF	N	NA
BdiBd21-3.1G0909000	bHLH	N	NA
BdiBd21-3.1G0912200	FAR1	N	NA
BdiBd21-3.1G0912700	FAR1	N	NA
BdiBd21-3.1G0914300	MYB_related	N	NA
BdiBd21-3.1G0915800	NF-YC	N	NA
BdiBd21-3.1G0918500	LBD	Y	MP00314
BdiBd21-3.1G0924000	MYB_related	N	NA
BdiBd21-3.1G0924700	bZIP	N	NA
BdiBd21-3.1G0924800	C2H2	N	NA
BdiBd21-3.1G0926700	C2H2	N	NA
BdiBd21-3.1G0927300	MYB	N	NA
BdiBd21-3.1G0931600	bHLH	N	NA
BdiBd21-3.1G0932400	HD-ZIP	N	NA
BdiBd21-3.1G0933100	WOX	N	NA
BdiBd21-3.1G0933200	bHLH	N	NA
BdiBd21-3.1G0933300	AP2	N	NA
BdiBd21-3.1G0935500	HSF	N	NA
BdiBd21-3.1G0937200	ARR-B	N	NA
BdiBd21-3.1G0938700	NAC	N	NA
BdiBd21-3.1G0942200	MIKC_MADS	N	NA
BdiBd21-3.1G0942300	YABBY	Y	MP00220
BdiBd21-3.1G0944500	B3	N	NA
BdiBd21-3.1G0953800	bHLH	N	NA
BdiBd21-3.1G0954900	M-type_MADS	N	NA
BdiBd21-3.1G0958800	HD-ZIP	N	NA
BdiBd21-3.1G0959600	C2H2	N	NA
BdiBd21-3.1G0965400	ERF	N	NA
BdiBd21-3.1G0966300	CAMTA	Y	MP00043
BdiBd21-3.1G0967500	G2-like	N	NA
BdiBd21-3.1G0967800	HD-ZIP	N	NA
BdiBd21-3.1G0968400	bHLH	N	NA
BdiBd21-3.1G0970000	MIKC_MADS	Y	MP00272
BdiBd21-3.1G0970600	FAR1	N	NA
BdiBd21-3.1G0971800	MYB_related	N	NA
BdiBd21-3.1G0972200	B3	N	NA
BdiBd21-3.1G0973400	ERF	N	NA
BdiBd21-3.1G0973600	ERF	N	NA
BdiBd21-3.1G0973900	MYB_related	N	NA
BdiBd21-3.1G0979000	AP2	N	NA
BdiBd21-3.1G0979900	NF-YA	N	NA
BdiBd21-3.1G0980300	ERF	Y	MP00411
BdiBd21-3.1G0980800	ZF-HD	N	NA
BdiBd21-3.1G0980900	ZF-HD	N	NA
BdiBd21-3.1G0981000	ZF-HD	N	NA
BdiBd21-3.1G0981100	ZF-HD	N	NA
BdiBd21-3.1G0981400	ZF-HD	N	NA
BdiBd21-3.1G0983100	bHLH	N	NA
BdiBd21-3.1G0983500	bHLH	N	NA
BdiBd21-3.1G0983800	HD-ZIP	Y	MP00225
BdiBd21-3.1G0986100	Dof	N	NA
BdiBd21-3.1G0990300	TALE	N	NA
BdiBd21-3.1G0993900	HSF	N	NA
BdiBd21-3.1G0994900	FAR1	N	NA
BdiBd21-3.1G1000400	E2F/DP	N	NA
BdiBd21-3.1G1001900	C2H2	N	NA
BdiBd21-3.1G1002300	ERF	N	NA
BdiBd21-3.1G1003300	LBD	N	NA
BdiBd21-3.1G1003400	LBD	N	NA
BdiBd21-3.1G1003500	C2H2	N	NA
BdiBd21-3.1G1003600	C2H2	N	NA
BdiBd21-3.1G1007500	GATA	Y	MP00377
BdiBd21-3.1G1009500	MYB	N	NA
BdiBd21-3.1G1014600	bHLH	N	NA
BdiBd21-3.1G1016700	NAC	N	NA
BdiBd21-3.1G1018500	Nin-like	N	NA
BdiBd21-3.1G1020000	bHLH	N	NA
BdiBd21-3.1G1022700	bZIP	N	NA
BdiBd21-3.1G1023300	NAC	Y	MP00266
BdiBd21-3.1G1025500	TALE	N	NA
BdiBd21-3.1G1025900	TALE	N	NA
BdiBd21-3.1G1026600	MIKC_MADS	N	NA
BdiBd21-3.1G1027100	bHLH	N	NA
BdiBd21-3.1G1027900	ERF	N	NA
BdiBd21-3.1G1028200	B3	N	NA
BdiBd21-3.1G1029200	NAC	Y	MP00212
BdiBd21-3.1G1034700	Trihelix	N	NA
BdiBd21-3.1G1043200	GRAS	N	NA
BdiBd21-3.1G1047200	GATA	N	NA
BdiBd21-3.2G0000100	NF-X1	N	NA
BdiBd21-3.2G0000500	WRKY	Y	MP00494
BdiBd21-3.2G0002000	MYB_related	N	NA
BdiBd21-3.2G0006900	bHLH	N	NA
BdiBd21-3.2G0007000	bHLH	N	NA
BdiBd21-3.2G0007100	bHLH	N	NA
BdiBd21-3.2G0008700	BES1	N	NA
BdiBd21-3.2G0011000	bHLH	N	NA
BdiBd21-3.2G0023800	MYB	Y	MP00216
BdiBd21-3.2G0025700	ERF	N	NA
BdiBd21-3.2G0034000	RAV	N	NA
BdiBd21-3.2G0034100	RAV	N	NA
BdiBd21-3.2G0035000	MYB_related	N	NA
BdiBd21-3.2G0045000	bHLH	N	NA
BdiBd21-3.2G0045200	NAC	N	NA
BdiBd21-3.2G0045400	NAC	N	NA
BdiBd21-3.2G0049800	bHLH	N	NA
BdiBd21-3.2G0052100	ERF	N	NA
BdiBd21-3.2G0055400	MYB	N	NA
BdiBd21-3.2G0056100	LBD	Y	MP00581
BdiBd21-3.2G0059800	bZIP	N	NA
BdiBd21-3.2G0060200	C3H	N	NA
BdiBd21-3.2G0060500	C3H	N	NA
BdiBd21-3.2G0060600	C3H	N	NA
BdiBd21-3.2G0063100	BES1	N	NA
BdiBd21-3.2G0063400	G2-like	Y	MP00261
BdiBd21-3.2G0068900	WRKY	N	NA
BdiBd21-3.2G0069400	NF-YC	N	NA
BdiBd21-3.2G0071600	WRKY	N	NA
BdiBd21-3.2G0071700	WRKY	N	NA
BdiBd21-3.2G0072800	MYB_related	N	NA
BdiBd21-3.2G0074200	NAC	Y	MP00460
BdiBd21-3.2G0074800	MYB	N	NA
BdiBd21-3.2G0075000	C3H	N	NA
BdiBd21-3.2G0075100	MYB_related	Y	MP00565
BdiBd21-3.2G0075900	Dof	N	NA
BdiBd21-3.2G0076400	MYB_related	N	NA
BdiBd21-3.2G0077300	FAR1	N	NA
BdiBd21-3.2G0077400	C2H2	N	NA
BdiBd21-3.2G0078100	bHLH	N	NA
BdiBd21-3.2G0080600	ERF	N	NA
BdiBd21-3.2G0081000	HD-ZIP	N	NA
BdiBd21-3.2G0082300	MIKC_MADS	Y	MP00609
BdiBd21-3.2G0082700	DBB	N	NA
BdiBd21-3.2G0083100	BES1	N	NA
BdiBd21-3.2G0087900	bZIP	N	NA
BdiBd21-3.2G0089600	TCP	Y	MP00009
BdiBd21-3.2G0091200	bHLH	N	NA
BdiBd21-3.2G0095800	ERF	Y	MP00456
BdiBd21-3.2G0100400	MYB	Y	MP00466
BdiBd21-3.2G0103500	FAR1	N	NA
BdiBd21-3.2G0104500	B3	N	NA
