GO:0005524	BdiBd21-3.1G0007000	UniProt	ATP binding
GO:0004672	BdiBd21-3.1G0007000	UniProt	protein kinase activity
GO:0007165	BdiBd21-3.1G0007000	UniProt	signal transduction
GO:0004497	BdiBd21-3.1G0007100	UniProt	monooxygenase activity
GO:0016491	BdiBd21-3.1G0007100	UniProt	oxidoreductase activity
GO:0050660	BdiBd21-3.1G0007100	UniProt	flavin adenine dinucleotide binding
GO:0016020	BdiBd21-3.1G0007200	UniProt	membrane
GO:0015629	BdiBd21-3.1G0007300	InterPro	actin cytoskeleton
GO:0003779	BdiBd21-3.1G0007300	InterPro	actin binding
GO:0005516	BdiBd21-3.1G0007300	InterPro	calmodulin binding
GO:0003774	BdiBd21-3.1G0007300	InterPro	cytoskeletal motor activity
GO:0005524	BdiBd21-3.1G0007300	InterPro	ATP binding
GO:0030048	BdiBd21-3.1G0007300	InterPro	actin filament-based movement
GO:0016459	BdiBd21-3.1G0007300	InterPro	myosin complex
GO:0005737	BdiBd21-3.1G0007300	InterPro	cytoplasm
GO:0051015	BdiBd21-3.1G0007300	InterPro	actin filament binding
GO:0000146	BdiBd21-3.1G0007300	InterPro	microfilament motor activity
GO:0016020	BdiBd21-3.1G0007300	InterPro	membrane
GO:0007015	BdiBd21-3.1G0007300	InterPro	actin filament organization
GO:0005634	BdiBd21-3.1G0007400	GO_Central	nucleus
GO:0000209	BdiBd21-3.1G0007400	GO_Central	protein polyubiquitination
GO:0006511	BdiBd21-3.1G0007400	GO_Central	ubiquitin-dependent protein catabolic process
GO:0016740	BdiBd21-3.1G0007400	GO_Central	transferase activity
GO:0005524	BdiBd21-3.1G0007400	GO_Central	ATP binding
GO:0061631	BdiBd21-3.1G0007400	GO_Central	ubiquitin conjugating enzyme activity
GO:0016020	BdiBd21-3.1G0007700	UniProt	membrane
GO:0016020	BdiBd21-3.1G0007800	UniProt	membrane
GO:0022857	BdiBd21-3.1G0007800	UniProt	transmembrane transporter activity
GO:0005886	BdiBd21-3.1G0007800	UniProt	plasma membrane
GO:0055085	BdiBd21-3.1G0007800	UniProt	transmembrane transport
GO:0006355	BdiBd21-3.1G0007900	UniProt	regulation of DNA-templated transcription
GO:0003700	BdiBd21-3.1G0007900	UniProt	DNA-binding transcription factor activity
GO:0009873	BdiBd21-3.1G0007900	UniProt	ethylene-activated signaling pathway
GO:0003677	BdiBd21-3.1G0007900	UniProt	DNA binding
GO:0005634	BdiBd21-3.1G0007900	UniProt	nucleus
GO:0180008	BdiBd21-3.1G0008200	GO_Central	RNA polymerase II CTD heptapeptide repeat S7 phosphatase activity
GO:0017018	BdiBd21-3.1G0008200	GO_Central	myosin phosphatase activity
GO:1990439	BdiBd21-3.1G0008200	GO_Central	MAP kinase serine/threonine phosphatase activity
GO:0140791	BdiBd21-3.1G0008200	GO_Central	histone H2AXS140 phosphatase activity
GO:0016787	BdiBd21-3.1G0008200	GO_Central	hydrolase activity
GO:0180004	BdiBd21-3.1G0008200	GO_Central	RNA polymerase II CTD heptapeptide repeat Y1 phosphatase activity
GO:0180005	BdiBd21-3.1G0008200	GO_Central	RNA polymerase II CTD heptapeptide repeat T4 phosphatase activity
GO:0005634	BdiBd21-3.1G0008200	GO_Central	nucleus
GO:0004721	BdiBd21-3.1G0008200	GO_Central	phosphoprotein phosphatase activity
GO:0006357	BdiBd21-3.1G0008200	GO_Central	regulation of transcription by RNA polymerase II
GO:0004722	BdiBd21-3.1G0008200	GO_Central	protein serine/threonine phosphatase activity
GO:0005737	BdiBd21-3.1G0008200	GO_Central	cytoplasm
GO:0006338	BdiBd21-3.1G0008200	GO_Central	chromatin remodeling
GO:0033192	BdiBd21-3.1G0008200	GO_Central	calmodulin-dependent protein phosphatase activity
GO:0180006	BdiBd21-3.1G0008200	GO_Central	RNA polymerase II CTD heptapeptide repeat S2 phosphatase activity
GO:0180007	BdiBd21-3.1G0008200	GO_Central	RNA polymerase II CTD heptapeptide repeat S5 phosphatase activity
GO:0055085	BdiBd21-3.1G0008300	InterPro	transmembrane transport
GO:0006817	BdiBd21-3.1G0008300	InterPro	phosphate ion transport
GO:0005315	BdiBd21-3.1G0008300	InterPro	phosphate transmembrane transporter activity
GO:0016020	BdiBd21-3.1G0008300	InterPro	membrane
GO:0015293	BdiBd21-3.1G0008300	InterPro	symporter activity
GO:0004843	BdiBd21-3.1G0008500	GO_Central	cysteine-type deubiquitinase activity
GO:0016836	BdiBd21-3.1G0008600	UniProt	hydro-lyase activity
GO:0019171	BdiBd21-3.1G0008600	UniProt	(3R)-hydroxyacyl-[acyl-carrier-protein] dehydratase activity
GO:0005739	BdiBd21-3.1G0008600	UniProt	mitochondrion
GO:0006633	BdiBd21-3.1G0008600	UniProt	fatty acid biosynthetic process
GO:0003700	BdiBd21-3.1G0008700	UniProt	DNA-binding transcription factor activity
GO:0003677	BdiBd21-3.1G0008700	UniProt	DNA binding
GO:0009507	BdiBd21-3.1G0008700	UniProt	chloroplast
GO:2000142	BdiBd21-3.1G0008700	UniProt	regulation of DNA-templated transcription initiation
GO:0006355	BdiBd21-3.1G0008700	UniProt	regulation of DNA-templated transcription
GO:0016987	BdiBd21-3.1G0008700	UniProt	sigma factor activity
GO:0006352	BdiBd21-3.1G0008700	UniProt	DNA-templated transcription initiation
GO:0016887	BdiBd21-3.1G0008800	UniProt	ATP hydrolysis activity
GO:0016020	BdiBd21-3.1G0008800	UniProt	membrane
GO:0140359	BdiBd21-3.1G0008800	UniProt	ABC-type transporter activity
GO:0055085	BdiBd21-3.1G0008800	UniProt	transmembrane transport
GO:0005524	BdiBd21-3.1G0008800	UniProt	ATP binding
GO:0046872	BdiBd21-3.1G0009000	InterPro	metal ion binding
GO:0016020	BdiBd21-3.1G0009100	UniProt	membrane
GO:0022857	BdiBd21-3.1G0009100	UniProt	transmembrane transporter activity
GO:1990961	BdiBd21-3.1G0009100	UniProt	xenobiotic detoxification by transmembrane export across the plasma membrane
GO:0071244	BdiBd21-3.1G0009100	UniProt	cellular response to carbon dioxide
GO:1902456	BdiBd21-3.1G0009100	UniProt	regulation of stomatal opening
GO:0015297	BdiBd21-3.1G0009100	UniProt	antiporter activity
GO:0005886	BdiBd21-3.1G0009100	UniProt	plasma membrane
GO:0042910	BdiBd21-3.1G0009100	UniProt	xenobiotic transmembrane transporter activity
GO:0016788	BdiBd21-3.1G0009300	InterPro	hydrolase activity, acting on ester bonds
GO:0016788	BdiBd21-3.1G0009500	InterPro	hydrolase activity, acting on ester bonds
GO:0003723	BdiBd21-3.1G0009600	GO_Central	RNA binding
GO:0045927	BdiBd21-3.1G0009800	InterPro	positive regulation of growth
GO:0016829	BdiBd21-3.1G0010000	GO_Central	lyase activity
GO:0001522	BdiBd21-3.1G0010000	GO_Central	pseudouridine synthesis
GO:0005777	BdiBd21-3.1G0010000	GO_Central	peroxisome
GO:0016798	BdiBd21-3.1G0010000	GO_Central	hydrolase activity, acting on glycosyl bonds
GO:0030597	BdiBd21-3.1G0010000	GO_Central	RNA glycosylase activity
GO:0004730	BdiBd21-3.1G0010000	GO_Central	pseudouridylate synthase activity
GO:0046872	BdiBd21-3.1G0010000	GO_Central	metal ion binding
GO:0005737	BdiBd21-3.1G0010000	GO_Central	cytoplasm
GO:1990904	BdiBd21-3.1G0010100	UniProt	ribonucleoprotein complex
GO:0003735	BdiBd21-3.1G0010100	UniProt	structural constituent of ribosome
GO:0002181	BdiBd21-3.1G0010100	UniProt	cytoplasmic translation
GO:0006412	BdiBd21-3.1G0010100	UniProt	translation
GO:0003723	BdiBd21-3.1G0010100	UniProt	RNA binding
GO:0022625	BdiBd21-3.1G0010100	UniProt	cytosolic large ribosomal subunit
GO:0005840	BdiBd21-3.1G0010100	UniProt	ribosome
GO:0015934	BdiBd21-3.1G0010100	UniProt	large ribosomal subunit
GO:0016020	BdiBd21-3.1G0010200	UniProt	membrane
GO:0000056	BdiBd21-3.1G0010300	GO_Central	ribosomal small subunit export from nucleus
GO:0006611	BdiBd21-3.1G0010300	GO_Central	protein export from nucleus
GO:0000055	BdiBd21-3.1G0010300	GO_Central	ribosomal large subunit export from nucleus
GO:0005737	BdiBd21-3.1G0010300	GO_Central	cytoplasm
GO:0005049	BdiBd21-3.1G0010300	GO_Central	nuclear export signal receptor activity
GO:0015031	BdiBd21-3.1G0010300	GO_Central	protein transport
GO:0005634	BdiBd21-3.1G0010300	GO_Central	nucleus
GO:0031267	BdiBd21-3.1G0010300	GO_Central	small GTPase binding
GO:0009691	BdiBd21-3.1G0010400	InterPro	cytokinin biosynthetic process
GO:0102682	BdiBd21-3.1G0010400	InterPro	cytokinin riboside 5'-monophosphate phosphoribohydrolase activity
GO:0016787	BdiBd21-3.1G0010400	InterPro	hydrolase activity
GO:0005634	BdiBd21-3.1G0010400	InterPro	nucleus
GO:0005829	BdiBd21-3.1G0010400	InterPro	cytosol
GO:0016787	BdiBd21-3.1G0010600	UniProt	hydrolase activity
GO:0016787	BdiBd21-3.1G0010700	UniProt	hydrolase activity
GO:0009535	BdiBd21-3.1G0010800	UniProt	chloroplast thylakoid membrane
GO:0016020	BdiBd21-3.1G0010800	UniProt	membrane
GO:0016730	BdiBd21-3.1G0010800	UniProt	oxidoreductase activity, acting on iron-sulfur proteins as donors
GO:0009773	BdiBd21-3.1G0010800	UniProt	photosynthetic electron transport in photosystem I
GO:0046872	BdiBd21-3.1G0010900	UniProt	metal ion binding
GO:0009908	BdiBd21-3.1G0010900	UniProt	flower development
GO:0009416	BdiBd21-3.1G0010900	UniProt	response to light stimulus
GO:0045544	BdiBd21-3.1G0010900	UniProt	gibberellin 20-oxidase activity
GO:0009826	BdiBd21-3.1G0010900	UniProt	unidimensional cell growth
GO:0016491	BdiBd21-3.1G0010900	UniProt	oxidoreductase activity
GO:0009686	BdiBd21-3.1G0010900	UniProt	gibberellin biosynthetic process
GO:0051707	BdiBd21-3.1G0011000	InterPro	response to other organism
GO:0006952	BdiBd21-3.1G0011000	InterPro	defense response
GO:0098542	BdiBd21-3.1G0011000	InterPro	defense response to other organism
GO:0043531	BdiBd21-3.1G0011000	InterPro	ADP binding
GO:0006417	BdiBd21-3.1G0011200	GO_Central	regulation of translation
GO:0043024	BdiBd21-3.1G0011200	GO_Central	ribosomal small subunit binding
GO:0003729	BdiBd21-3.1G0011200	GO_Central	mRNA binding
GO:0022627	BdiBd21-3.1G0011200	GO_Central	cytosolic small ribosomal subunit
GO:0045900	BdiBd21-3.1G0011200	GO_Central	negative regulation of translational elongation
GO:0045722	BdiBd21-3.1G0011300	GO_Central	positive regulation of gluconeogenesis
GO:0042149	BdiBd21-3.1G0011300	GO_Central	cellular response to glucose starvation
GO:0006110	BdiBd21-3.1G0011300	GO_Central	regulation of glycolytic process
GO:0009507	BdiBd21-3.1G0011300	GO_Central	chloroplast
GO:0043609	BdiBd21-3.1G0011300	GO_Central	regulation of carbon utilization
GO:0009507	BdiBd21-3.1G0011400	InterPro	chloroplast
GO:0006633	BdiBd21-3.1G0011400	InterPro	fatty acid biosynthetic process
GO:0000036	BdiBd21-3.1G0011400	InterPro	acyl carrier activity
GO:0004386	BdiBd21-3.1G0011500	UniProt	helicase activity
GO:0003678	BdiBd21-3.1G0011500	UniProt	DNA helicase activity
GO:0003690	BdiBd21-3.1G0011500	UniProt	double-stranded DNA binding
GO:0043564	BdiBd21-3.1G0011500	UniProt	Ku70:Ku80 complex
GO:0006302	BdiBd21-3.1G0011500	UniProt	double-strand break repair
GO:0016787	BdiBd21-3.1G0011500	UniProt	hydrolase activity
GO:0036121	BdiBd21-3.1G0011500	UniProt	double-stranded DNA helicase activity
GO:0042162	BdiBd21-3.1G0011500	UniProt	telomeric DNA binding
GO:0061749	BdiBd21-3.1G0011500	UniProt	forked DNA-dependent helicase activity
GO:0003677	BdiBd21-3.1G0011500	UniProt	DNA binding
GO:0009378	BdiBd21-3.1G0011500	UniProt	four-way junction helicase activity
GO:0005524	BdiBd21-3.1G0011500	UniProt	ATP binding
GO:0006281	BdiBd21-3.1G0011500	UniProt	DNA repair
GO:0006310	BdiBd21-3.1G0011500	UniProt	DNA recombination
GO:1990518	BdiBd21-3.1G0011500	UniProt	single-stranded 3'-5' DNA helicase activity
GO:0000723	BdiBd21-3.1G0011500	UniProt	telomere maintenance
GO:0006303	BdiBd21-3.1G0011500	UniProt	double-strand break repair via nonhomologous end joining
GO:0005634	BdiBd21-3.1G0011500	UniProt	nucleus
GO:0003684	BdiBd21-3.1G0011500	UniProt	damaged DNA binding
GO:0000139	BdiBd21-3.1G0011600	GO_Central	Golgi membrane
GO:0030126	BdiBd21-3.1G0011600	GO_Central	COPI vesicle coat
GO:0015031	BdiBd21-3.1G0011600	GO_Central	protein transport
GO:0005794	BdiBd21-3.1G0011600	GO_Central	Golgi apparatus
GO:0030663	BdiBd21-3.1G0011600	GO_Central	COPI-coated vesicle membrane
GO:0005737	BdiBd21-3.1G0011600	GO_Central	cytoplasm
GO:0006891	BdiBd21-3.1G0011600	GO_Central	intra-Golgi vesicle-mediated transport
GO:0006890	BdiBd21-3.1G0011600	GO_Central	retrograde vesicle-mediated transport, Golgi to endoplasmic reticulum
GO:0016192	BdiBd21-3.1G0011600	GO_Central	vesicle-mediated transport
GO:0031410	BdiBd21-3.1G0011600	GO_Central	cytoplasmic vesicle
GO:0006886	BdiBd21-3.1G0011600	GO_Central	intracellular protein transport
GO:0016020	BdiBd21-3.1G0011600	GO_Central	membrane
GO:1901259	BdiBd21-3.1G0011700	EnsemblPlants	chloroplast rRNA processing
GO:0045727	BdiBd21-3.1G0011700	EnsemblPlants	positive regulation of translation
GO:0042254	BdiBd21-3.1G0011700	EnsemblPlants	ribosome biogenesis
GO:0042134	BdiBd21-3.1G0011700	EnsemblPlants	rRNA primary transcript binding
GO:0003729	BdiBd21-3.1G0011700	EnsemblPlants	mRNA binding
GO:0009570	BdiBd21-3.1G0011700	EnsemblPlants	chloroplast stroma
GO:0016887	BdiBd21-3.1G0011800	InterPro	ATP hydrolysis activity
GO:0034605	BdiBd21-3.1G0011800	InterPro	cellular response to heat
GO:0005737	BdiBd21-3.1G0011800	InterPro	cytoplasm
GO:0005524	BdiBd21-3.1G0011800	InterPro	ATP binding
GO:0034426	BdiBd21-3.1G0011900	UniProt	etioplast membrane
GO:0006811	BdiBd21-3.1G0011900	UniProt	monoatomic ion transport
GO:0046930	BdiBd21-3.1G0011900	UniProt	pore complex
GO:0022843	BdiBd21-3.1G0011900	UniProt	voltage-gated monoatomic cation channel activity
GO:0055085	BdiBd21-3.1G0011900	UniProt	transmembrane transport
GO:0098655	BdiBd21-3.1G0011900	UniProt	monoatomic cation transmembrane transport
GO:0015288	BdiBd21-3.1G0011900	UniProt	porin activity
GO:0009707	BdiBd21-3.1G0011900	UniProt	chloroplast outer membrane
GO:0009507	BdiBd21-3.1G0011900	UniProt	chloroplast
GO:0009527	BdiBd21-3.1G0011900	UniProt	plastid outer membrane
GO:0034765	BdiBd21-3.1G0011900	UniProt	regulation of monoatomic ion transmembrane transport
GO:0043565	BdiBd21-3.1G0012000	GO_Central	sequence-specific DNA binding
GO:0005634	BdiBd21-3.1G0012000	GO_Central	nucleus
GO:0003700	BdiBd21-3.1G0012000	GO_Central	DNA-binding transcription factor activity
GO:0006355	BdiBd21-3.1G0012000	GO_Central	regulation of DNA-templated transcription
GO:0003677	BdiBd21-3.1G0012000	GO_Central	DNA binding
GO:0000976	BdiBd21-3.1G0012000	GO_Central	transcription cis-regulatory region binding
GO:0005634	BdiBd21-3.1G0012100	GO_Central	nucleus
GO:0061929	BdiBd21-3.1G0012300	InterPro	gamma-glutamylaminecyclotransferase activity
GO:0005829	BdiBd21-3.1G0012300	InterPro	cytosol
GO:0005096	BdiBd21-3.1G0012400	UniProt	GTPase activator activity
GO:0000139	BdiBd21-3.1G0012400	UniProt	Golgi membrane
GO:0008270	BdiBd21-3.1G0012400	UniProt	zinc ion binding
GO:0048205	BdiBd21-3.1G0012400	UniProt	COPI coating of Golgi vesicle
GO:0004536	BdiBd21-3.1G0012500	GO_Central	DNA nuclease activity
GO:0003690	BdiBd21-3.1G0012500	GO_Central	double-stranded DNA binding
GO:0042802	BdiBd21-3.1G0012500	GO_Central	identical protein binding
GO:0034475	BdiBd21-3.1G0012500	GO_Central	U4 snRNA 3'-end processing
GO:0006364	BdiBd21-3.1G0012500	GO_Central	rRNA processing
GO:0004540	BdiBd21-3.1G0012500	GO_Central	RNA nuclease activity
GO:0000176	BdiBd21-3.1G0012500	GO_Central	nuclear exosome (RNase complex)
GO:0071051	BdiBd21-3.1G0012500	GO_Central	poly(A)-dependent snoRNA 3'-end processing
GO:0071028	BdiBd21-3.1G0012500	GO_Central	nuclear mRNA surveillance
GO:0000177	BdiBd21-3.1G0012500	GO_Central	cytoplasmic exosome (RNase complex)
GO:0006259	BdiBd21-3.1G0012500	GO_Central	DNA metabolic process
GO:0003727	BdiBd21-3.1G0012500	GO_Central	single-stranded RNA binding
GO:0016075	BdiBd21-3.1G0012500	GO_Central	rRNA catabolic process
GO:0003723	BdiBd21-3.1G0012500	GO_Central	RNA binding
GO:0000178	BdiBd21-3.1G0012500	GO_Central	exosome (RNase complex)
GO:0005634	BdiBd21-3.1G0012500	GO_Central	nucleus
GO:0005730	BdiBd21-3.1G0012500	GO_Central	nucleolus
GO:0003723	BdiBd21-3.1G0012600	GO_Central	RNA binding
GO:0005730	BdiBd21-3.1G0012600	GO_Central	nucleolus
GO:0003725	BdiBd21-3.1G0012700	InterPro	double-stranded RNA binding
GO:0005634	BdiBd21-3.1G0012700	InterPro	nucleus
GO:0010468	BdiBd21-3.1G0012700	InterPro	regulation of gene expression
GO:0006396	BdiBd21-3.1G0012700	InterPro	RNA processing
GO:0004525	BdiBd21-3.1G0012700	InterPro	ribonuclease III activity
GO:0003677	BdiBd21-3.1G0012800	UniProt	DNA binding
GO:0006357	BdiBd21-3.1G0012800	UniProt	regulation of transcription by RNA polymerase II
GO:0043565	BdiBd21-3.1G0012800	UniProt	sequence-specific DNA binding
GO:0005634	BdiBd21-3.1G0012800	UniProt	nucleus
GO:0006355	BdiBd21-3.1G0012800	UniProt	regulation of DNA-templated transcription
GO:0034605	BdiBd21-3.1G0012800	UniProt	cellular response to heat
GO:0003700	BdiBd21-3.1G0012800	UniProt	DNA-binding transcription factor activity
GO:0006398	BdiBd21-3.1G0012900	UniProt	mRNA 3'-end processing by stem-loop binding and cleavage
GO:0005634	BdiBd21-3.1G0012900	UniProt	nucleus
GO:0003723	BdiBd21-3.1G0012900	UniProt	RNA binding
GO:0004521	BdiBd21-3.1G0012900	UniProt	RNA endonuclease activity
GO:0005847	BdiBd21-3.1G0012900	UniProt	mRNA cleavage and polyadenylation specificity factor complex
GO:0006397	BdiBd21-3.1G0012900	UniProt	mRNA processing
GO:0004534	BdiBd21-3.1G0012900	UniProt	5'-3' RNA exonuclease activity
GO:0006396	BdiBd21-3.1G0012900	UniProt	RNA processing
GO:0004518	BdiBd21-3.1G0012900	UniProt	nuclease activity
GO:0010411	BdiBd21-3.1G0013000	UniProt	xyloglucan metabolic process
GO:0042546	BdiBd21-3.1G0013000	UniProt	cell wall biogenesis
GO:0016798	BdiBd21-3.1G0013000	UniProt	hydrolase activity, acting on glycosyl bonds
GO:0004553	BdiBd21-3.1G0013000	UniProt	hydrolase activity, hydrolyzing O-glycosyl compounds
GO:0016762	BdiBd21-3.1G0013000	UniProt	xyloglucan:xyloglucosyl transferase activity
GO:0003950	BdiBd21-3.1G0013200	InterPro	NAD+-protein poly-ADP-ribosyltransferase activity
GO:0005634	BdiBd21-3.1G0013200	InterPro	nucleus
GO:0016020	BdiBd21-3.1G0013300	UniProt	membrane
GO:0010997	BdiBd21-3.1G0013400	InterPro	anaphase-promoting complex binding
GO:0051301	BdiBd21-3.1G0013400	InterPro	cell division
GO:0097027	BdiBd21-3.1G0013400	InterPro	ubiquitin-protein transferase activator activity
GO:0005737	BdiBd21-3.1G0013700	InterPro	cytoplasm
GO:0016887	BdiBd21-3.1G0013700	InterPro	ATP hydrolysis activity
GO:0005524	BdiBd21-3.1G0013700	InterPro	ATP binding
GO:0034605	BdiBd21-3.1G0013700	InterPro	cellular response to heat
GO:0006796	BdiBd21-3.1G0013800	UniProt	phosphate-containing compound metabolic process
GO:0009395	BdiBd21-3.1G0013800	UniProt	phospholipid catabolic process
GO:0016788	BdiBd21-3.1G0013800	UniProt	hydrolase activity, acting on ester bonds
GO:0004521	BdiBd21-3.1G0013900	UniProt	RNA endonuclease activity
GO:0004534	BdiBd21-3.1G0013900	UniProt	5'-3' RNA exonuclease activity
GO:0006398	BdiBd21-3.1G0013900	UniProt	mRNA 3'-end processing by stem-loop binding and cleavage
GO:0004518	BdiBd21-3.1G0013900	UniProt	nuclease activity
GO:0003723	BdiBd21-3.1G0013900	UniProt	RNA binding
GO:0005847	BdiBd21-3.1G0013900	UniProt	mRNA cleavage and polyadenylation specificity factor complex
GO:0006396	BdiBd21-3.1G0013900	UniProt	RNA processing
GO:0006397	BdiBd21-3.1G0013900	UniProt	mRNA processing
